Rid(0),id(1),desc_scale(2),desc_id(3),num_prog(4),pid(5),upid(6),desc_pid(7),phantom(8),sam_mvir(9),mvir(10),rvir(11),rs(12),vrms(13),mmp?(14),scale_of_last_MM(15),vmax(16),x(17),y(18),z(19),vx(20),vy(21),vz(22),Jx(23),Jy(24),Jz(25),Spin(26),Breadth_first_ID(27),Depth_first_ID(28),Tree_root_ID(29),Orig_halo_ID(30),Snap_num(31),Next_coprogenitor_depthfirst_ID(32),Last_progenitor_depthfirst_ID(33),Last_mainleaf_depthfirst_ID(34),Tidal_Force(35),Tidal_ID(36),Rs_Klypin(37),Mmvir_all(38),M200b(39),M200c(40),M500c(41),M2500c(42),Xoff(43),Voff(44),Spin_Bullock(45),b_to_a(46),c_to_a(47),A[x](48),A[y](49),A[z](50),b_to_a(500c)(51),c_to_a(500c)(52),A[x](500c)(53),A[y](500c)(54),A[z](500c)(55),T/|U|(56),M_pe_Behroozi(57),M_pe_Diemer(58),Macc(59),Mpeak(60),Vacc(61),Vpeak(62),Halfmass_Scale(63),Acc_Rate_Inst(64),Acc_Rate_100Myr(65),Acc_Rate_1*Tdyn(66),Acc_Rate_2*Tdyn(67),Acc_Rate_Mpeak(68),Mpeak_Scale(69),Acc_Scale(70),First_Acc_Scale(71),First_Acc_Mvir(72),First_Acc_Vmax(73),Vmax\@Mpeak(74),Tidal_Force_Tdyn(75),Log_(Vmax/Vmax_max(Tdyn;Tmpeak))(76),Time_to_future_merger(77),Future_merger_MMP_ID(78),AHF-G3X follows as HIDs(79),Mgas(80),Mstar(81),Tgas mw(82),Tgas sl(83),Yx(84),Ysz(85)
235.0,12620258007.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,24075300000000.0,24059000000000.0,587.409973,106.873001,466.820007,1.0,0.7837,456.190002,351.75427,500.94272,745.85785,1179.89,169.81,659.04,289100000000000.0,16370000000000.0,488600000000000.0,0.062,1027139051.0,1027139051.0,12620258007.0,51858652.0,125.0,-1.0,1027141333.0,1027139142.0,0.74028,12619715237.0,100.563,24604000000000.0,26966000000000.0,17250000000000.0,11869000000000.0,6161600000000.0,47.7003,39.85,0.0677,0.59572,0.53516,33.4347,-4.05665,-16.7731,0.50327,0.45497,26.7738,-1.91118,-12.3724,0.5975,24060000000000.0,17580000000000.0,24059000000000.0,24258000000000.0,456.190002,535.640015,0.7498,836.9,836.9,843.0,3145.0,2684.0,0.9357,1.0,1.0,24060000000000.0,456.19,446.32,0.65967,-0.03233,-1.0,12620258007.0,128000000000013.0,798964872487.7224,216043973573.92828,0.5647578239440918,0.6587423086166382,451221662793.9349,0.12788826986408292
235.0,12619681426.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,13327000000000.0,13327000000000.0,482.421997,89.083,383.589996,1.0,0.526,367.440002,359.51178,496.70703,741.58301,-209.88,-157.55,568.15,49310000000000.0,-146300000000000.0,-183500000000000.0,0.06807,1360352547.0,1360352547.0,12619681426.0,51316293.0,125.0,-1.0,1360354109.0,1360352637.0,0.62606,12619715237.0,93.9959,13779000000000.0,15367000000000.0,10037000000000.0,7070900000000.0,3218600000000.0,44.4483,22.1,0.07652,0.88499,0.76212,-1.47884,-11.6189,33.132,0.70244,0.63824,-2.84288,-7.42409,26.3339,0.6181,13520000000000.0,10180000000000.0,13327000000000.0,13327000000000.0,367.440002,411.790009,0.5145,2945.0,2945.0,1381.0,1049.0,583.5,1.0,1.0,1.0,13330000000000.0,367.44,367.44,0.58175,-0.00358,-1.0,12619681426.0,128000000000017.0,532481057225.3773,151317483864.8729,0.41516759991645813,0.5161213278770447,221068882529.2381,0.0756421283514533
235.0,12620253587.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,14798000000000.0,14798000000000.0,499.553009,77.535004,398.820007,1.0,0.3231,402.809998,354.86841,502.13397,750.047,-500.35,55.87,-716.84,204600000000000.0,-76260000000000.0,-184600000000000.0,0.0722,1298104485.0,1298104485.0,12620253587.0,51854232.0,125.0,-1.0,1298105781.0,1298104572.0,0.59155,12619715237.0,68.8311,15077000000000.0,16343000000000.0,12516000000000.0,9378700000000.0,3465500000000.0,28.7282,91.1,0.07663,0.94722,0.55162,18.5648,29.1801,7.68277,0.88676,0.47564,8.69388,27.4516,-1.58095,0.6,16090000000000.0,11000000000000.0,14798000000000.0,14833000000000.0,402.809998,416.200012,0.628,-110.1,-110.1,290.3,652.7,1099.0,0.9781,1.0,1.0,14800000000000.0,402.81,395.46,0.5582,0.01469,-1.0,12620253587.0,128000000000020.0,388217422426.50543,186557010773.12415,0.4132005572319031,0.4957939386367798,160411655273.76514,0.04685468647527352
236.0,12646130151.0,0.0,-1.0,37.0,-1.0,-1.0,-1.0,0.0,995137000000000.0,888350000000000.0,1956.020996,1911.697021,1701.949951,1.0,0.8376,1399.48999,559.90454,330.58621,649.22986,338.73,-482.07,216.91,2.76e+17,6.292e+16,-1.78e+17,0.01389,17782006.0,17782006.0,12646130151.0,77480794.0,125.0,-1.0,17837295.0,17782116.0,0.0,-1.0,802.071,889880000000000.0,998130000000000.0,471230000000000.0,140190000000000.0,35943000000000.0,767.118,411.2,0.09736,0.07545,0.04991,168.99,82.6093,246.343,0.47659,0.41908,28.0138,43.1594,44.1671,0.9864,888900000000000.0,1074000000000000.0,888350000000000.0,1008400000000000.0,1399.48999,1723.969971,0.7837,-377700.0,-377700.0,33850.0,153300.0,162200.0,0.9781,1.0,1.0,888400000000000.0,1399.49,1604.43,0.0,-0.03654,-1.0,12646130151.0,128000000000001.0,38820951540693.06,4257688833126.0854,4.680549621582031,4.41811990737915,181703390043245.28,66.10982382896854
236.0,12646128982.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,35636000000000.0,33932000000000.0,658.742004,176.294998,501.26001,1.0,0.316,484.690002,554.724,324.436,645.75116,347.0,269.83,31.23,-54080000000000.0,177300000000000.0,293700000000000.0,0.0206,852031219.0,852031219.0,12646128982.0,77479625.0,125.0,-1.0,852034370.0,852031298.0,0.5323,12646130151.0,170.975,34000000000000.0,42991000000000.0,26450000000000.0,15856000000000.0,5938800000000.0,31.5882,33.33,0.02334,0.66903,0.54064,-1.53787,45.2837,25.6752,0.71138,0.57173,-3.26303,31.2035,13.3338,0.5949,37270000000000.0,35970000000000.0,33932000000000.0,35967000000000.0,484.690002,538.609985,0.6712,-453.1,-453.1,-762.8,800.1,3691.0,0.8192,1.0,1.0,33930000000000.0,484.69,512.83,0.46928,-0.02451,-1.0,12646128982.0,128000000000009.0,1249119688780.9382,415822842675.4431,0.6480640172958374,0.6877021789550781,809509523594.7009,0.23704001221999213
236.0,12646130181.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,30689000000000.0,30689000000000.0,637.052002,62.498001,555.219971,1.0,0.3377,553.799988,553.69537,319.85898,646.40454,156.18,503.87,-244.52,-117500000000000.0,-19080000000000.0,-302300000000000.0,0.02603,901395089.0,901395089.0,12646130181.0,77480824.0,125.0,-1.0,901398958.0,901395198.0,0.40004,12646130151.0,61.068,30694000000000.0,33474000000000.0,26190000000000.0,19537000000000.0,10964000000000.0,3.96236,17.31,0.02581,0.54825,0.41389,-0.8794,41.7092,-4.03968,0.5481,0.41451,-1.32709,32.5001,-3.21176,0.5974,34260000000000.0,16460000000000.0,30689000000000.0,30689000000000.0,553.799988,583.299988,0.4605,1303.0,1303.0,1484.0,786.9,1236.0,1.0,1.0,1.0,30690000000000.0,553.8,553.8,0.33048,0.00222,-1.0,12646130181.0,128000000000010.0,1590816600803.2822,362316446341.83795,0.7436193227767944,0.8401780128479004,1182961963351.419,0.3025496139049729
236.0,12646130510.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,27305000000000.0,27305000000000.0,612.718018,130.417999,482.109985,1.0,0.5378,466.190002,554.48346,333.98703,642.94092,438.8,-404.88,169.6,-16820000000000.0,-539400000000000.0,159400000000000.0,0.04941,960735285.0,960735285.0,12646130510.0,77481153.0,125.0,-1.0,960737760.0,960735376.0,0.52287,12646130151.0,120.272,27412000000000.0,29580000000000.0,22461000000000.0,13862000000000.0,5454100000000.0,88.7786,47.22,0.05432,0.70549,0.46852,-30.4897,-9.89667,35.2178,0.80048,0.47368,26.6468,7.71569,-15.6378,0.595,28140000000000.0,24560000000000.0,27305000000000.0,27305000000000.0,466.190002,515.73999,0.5378,597.8,597.8,1363.0,2122.0,1471.0,1.0,1.0,1.0,27300000000000.0,466.19,466.19,0.45658,0.00747,-1.0,12646130510.0,128000000000011.0,960628184962.3883,311595301797.1833,0.6008836627006531,0.6519622206687927,577225782273.6803,0.18227919244765178
236.0,12646130363.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,24573000000000.0,24573000000000.0,591.557983,64.405998,498.589996,1.0,0.3377,502.029999,563.64807,325.87347,644.30139,-353.31,64.63,616.48,42180000000000.0,-118000000000000.0,-74490000000000.0,0.01731,1015817990.0,1015817990.0,12646130363.0,77481006.0,125.0,-1.0,1015821196.0,1015818095.0,0.58156,12646130151.0,63.2207,25220000000000.0,27340000000000.0,20909000000000.0,16313000000000.0,8209000000000.0,12.2088,22.27,0.01678,0.73902,0.6907,34.6064,-3.34213,-9.13628,0.65848,0.6194,29.0781,-1.65471,-6.18486,0.5684,27900000000000.0,14480000000000.0,24573000000000.0,24573000000000.0,502.029999,540.570007,0.4505,75.51,75.51,453.2,874.1,808.1,1.0,1.0,1.0,24570000000000.0,502.03,502.03,0.4879,0.00417,-1.0,12646130363.0,128000000000015.0,1116651327628.4058,303017240450.522,0.665276825428009,0.7396684288978577,742882250354.5974,0.20838642442397093
236.0,12646167091.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,24364000000000.0,24364000000000.0,589.874023,74.503998,511.640015,1.0,0.316,479.670013,566.83331,335.48022,653.98456,-412.15,-620.42,62.12,-90840000000000.0,210700000000000.0,-90160000000000.0,0.02609,1020244340.0,1020244340.0,12646167091.0,77517734.0,125.0,-1.0,1020247387.0,1020244450.0,0.49199,12646130151.0,77.7353,24371000000000.0,26268000000000.0,21585000000000.0,15721000000000.0,6638900000000.0,27.4267,24.77,0.02878,0.4349,0.39056,22.9272,29.139,47.8967,0.42485,0.37416,14.2895,20.3816,37.5253,0.6426,27630000000000.0,15630000000000.0,24364000000000.0,24364000000000.0,479.670013,505.600006,0.5622,1428.0,1428.0,2268.0,1251.0,1346.0,1.0,1.0,1.0,24360000000000.0,479.67,479.67,0.36494,0.00623,-1.0,12646167091.0,128000000000017.0,1134843626220.9724,271864961837.64575,0.6663194894790649,0.6804599761962891,756168425662.1292,0.19232520850881546
236.0,12646130697.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,26771100000000.0,22592000000000.0,575.213013,74.860001,474.799988,1.0,0.5032,470.359985,556.97223,335.19376,642.59729,-113.35,-578.7,331.02,-66070000000000.0,29120000000000.0,-102500000000000.0,0.01642,1060507894.0,1060507894.0,12646130697.0,77481340.0,125.0,-1.0,1060510756.0,1060507992.0,0.54015,12646130151.0,73.6499,22790000000000.0,24237000000000.0,19202000000000.0,14607000000000.0,6312200000000.0,20.0934,36.35,0.0166,0.67251,0.47906,17.061,33.5783,-24.043,0.66783,0.44436,9.04613,27.1336,-19.39,0.578,24920000000000.0,14880000000000.0,22592000000000.0,25167000000000.0,470.359985,514.179993,0.5145,1177.0,1177.0,757.9,464.8,0.0,0.6565,1.0,1.0,22590000000000.0,470.36,501.94,0.46698,-0.02822,-1.0,12646130697.0,128000000000018.0,732938828423.1846,255813455474.9131,0.6099144220352173,0.6849387288093567,447029961924.8959,0.13232027129064644
236.0,12646130419.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,24316300000000.0,21681000000000.0,567.377014,83.599998,454.649994,1.0,0.2121,456.399994,561.35065,327.3631,646.32239,-496.78,339.71,494.66,72030000000000.0,-127200000000000.0,18860000000000.0,0.0205,1082724484.0,1082724484.0,12646130419.0,77481062.0,125.0,-1.0,1082727226.0,1082724570.0,0.84744,12646130151.0,79.1966,21940000000000.0,24463000000000.0,17758000000000.0,13023000000000.0,5830500000000.0,23.4864,42.94,0.0209,0.67123,0.49087,-14.5816,39.0297,8.1856,0.64337,0.49697,-11.5846,29.3878,6.0035,0.5687,22590000000000.0,14950000000000.0,21681000000000.0,24391000000000.0,456.399994,503.380005,0.4605,176.2,176.2,-245.8,-523.5,937.5,0.7666,1.0,1.0,21680000000000.0,456.4,461.76,0.75252,-0.00507,-1.0,12646130419.0,128000000000021.0,706518393614.7878,257582100133.97275,0.6284232139587402,0.6746154427528381,443992559636.3713,0.12465021102584016
236.0,12646166342.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,17530000000000.0,17530000000000.0,528.580017,52.731998,445.109985,1.0,0.4123,458.880005,557.37592,328.15588,654.95349,439.09,228.78,-608.17,46700000000000.0,-121900000000000.0,40710000000000.0,0.02885,1200489523.0,1200489523.0,12646166342.0,77516985.0,125.0,-1.0,1200491791.0,1200489617.0,0.6477,12646130151.0,50.9742,17530000000000.0,18921000000000.0,14783000000000.0,11176000000000.0,6020100000000.0,11.1279,8.69,0.02762,0.61895,0.50524,32.5514,11.8422,-10.4699,0.553,0.45769,26.2898,9.01926,-8.83173,0.5624,19030000000000.0,9296000000000.0,17530000000000.0,17530000000000.0,458.880005,541.140015,0.4215,660.7,660.7,529.0,563.0,396.3,1.0,1.0,1.0,17530000000000.0,458.88,458.88,0.4977,0.00578,-1.0,12646166342.0,128000000000024.0,815881203559.0381,197908179218.55704,0.5082899332046509,0.5868715643882751,414704202459.9536,0.1092141990488418
236.0,12646166358.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,14536000000000.0,14536000000000.0,496.588013,64.646004,434.5,1.0,0.3944,409.320007,558.76312,328.5513,654.19354,165.83,179.67,-632.03,54420000000000.0,41850000000000.0,-62120000000000.0,0.02179,1308656854.0,1308656854.0,12646166358.0,77517001.0,125.0,-1.0,1308658307.0,1308656969.0,0.74784,12646130151.0,61.0716,14577000000000.0,16769000000000.0,11706000000000.0,8576300000000.0,4507200000000.0,23.084,82.07,0.02556,0.77637,0.50783,18.6714,15.1223,-22.8262,0.85845,0.55997,-10.1046,-5.61725,21.0542,0.6836,14790000000000.0,8918000000000.0,14536000000000.0,14536000000000.0,409.320007,409.769989,0.4709,490.8,490.8,683.9,705.9,427.8,1.0,1.0,1.0,14540000000000.0,409.32,409.32,0.57234,0.04215,-1.0,12646166358.0,128000000000028.0,318084133248.83984,255609614255.64984,0.538026750087738,0.5539512038230896,171137772466.34833,0.05188587323202218
236.0,12646131434.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,15645300000000.0,14870000000000.0,500.36499,95.18,387.26001,1.0,0.5876,379.700012,569.75006,324.59079,643.97571,-550.88,95.88,455.88,-21270000000000.0,-145700000000000.0,-70640000000000.0,0.0409,1295263858.0,1295263858.0,12646131434.0,77482077.0,125.0,-1.0,1295265179.0,1295263955.0,0.40113,12646130151.0,100.118,14872000000000.0,16591000000000.0,12063000000000.0,7495400000000.0,3438400000000.0,43.4586,70.84,0.0434,0.53366,0.41738,21.9759,-23.4351,25.162,0.64469,0.51739,-14.4786,18.7514,-9.6462,0.5728,15130000000000.0,12260000000000.0,14870000000000.0,15736000000000.0,379.700012,453.059998,0.5876,-248.5,-248.5,-261.4,1128.0,1098.0,0.8951,1.0,1.0,14870000000000.0,379.7,399.92,0.31405,-0.06977,-1.0,12646131434.0,128000000000034.0,423748217605.5346,135150277667.27144,0.41279473900794983,0.4841100871562958,174921034891.56058,0.050465597275400724
237.0,12599039935.0,0.0,-1.0,14.0,-1.0,-1.0,-1.0,0.0,891623000000000.0,887300000000000.0,1955.253052,611.213013,1467.109985,1.0,0.8376,1421.699951,244.57347,305.70181,259.62598,89.67,37.97,-146.63,-1.294e+16,-454700000000000.0,1.475e+16,0.00499,17837296.0,17837296.0,12599039935.0,32195545.0,125.0,-1.0,17886175.0,17837409.0,0.0,-1.0,580.481,887300000000000.0,1020800000000000.0,667090000000000.0,390110000000000.0,135240000000000.0,177.97,116.95,0.00573,0.40487,0.32122,46.2621,160.515,15.1342,0.47119,0.36717,22.3122,100.508,8.7275,0.5935,888200000000000.0,1025000000000000.0,887300000000000.0,894650000000000.0,1421.699951,1683.219971,0.7666,-23120.0,-23120.0,63340.0,118600.0,88530.0,0.9781,1.0,1.0,887300000000000.0,1421.7,1443.94,0.0,-0.01307,-1.0,12599039935.0,128000000000001.0,59517183530051.26,5534431801622.85,4.641149997711182,4.032658576965332,276228176204273.38,73.57134470025632
237.0,12599628286.0,0.0,-1.0,5.0,-1.0,-1.0,-1.0,0.0,225890000000000.0,225890000000000.0,1239.212036,382.890015,1006.97998,1.0,0.8564,939.47998,241.39308,310.78748,259.00726,705.94,-336.39,126.63,1.236e+16,-1.637e+16,1.333e+16,0.04916,179558914.0,179558914.0,12599628286.0,32748042.0,125.0,-1.0,179568921.0,179559011.0,0.60782,12599039935.0,249.654,228940000000000.0,242340000000000.0,192470000000000.0,89850000000000.0,26507000000000.0,212.045,191.47,0.06977,0.75534,0.49357,91.1917,-26.8495,-14.593,0.53755,0.50795,53.4193,-10.3887,-19.5691,0.7332,241900000000000.0,243700000000000.0,225890000000000.0,225890000000000.0,939.47998,939.47998,0.8376,18370.0,18370.0,44420.0,33410.0,25870.0,1.0,1.0,1.0,225900000000000.0,939.48,939.48,0.55011,0.08036,-1.0,12599628286.0,128000000000002.0,13722746653971.117,1647999723372.668,1.967206358909607,1.7232625484466553,26995474479397.51,7.256184126205388
237.0,12599042961.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,0.0,126220000000000.0,126220000000000.0,1020.687988,171.908005,805.130005,1.0,0.6008,788.900024,242.78639,298.51407,258.15948,199.45,441.46,277.73,-2729000000000000.0,-5348000000000000.0,2806000000000000.0,0.04767,331237753.0,331237753.0,12599042961.0,32198571.0,125.0,-1.0,331246088.0,331237842.0,0.50531,12599039935.0,180.146,127840000000000.0,140780000000000.0,102090000000000.0,71925000000000.0,30340000000000.0,44.9892,55.15,0.04987,0.8125,0.54791,49.3103,-35.0357,34.2739,0.81498,0.49818,37.4878,-8.25211,34.7366,0.574,128800000000000.0,95280000000000.0,126220000000000.0,126220000000000.0,788.900024,823.679993,0.5498,4625.0,4625.0,5740.0,6632.0,3672.0,1.0,1.0,1.0,126200000000000.0,788.9,788.9,0.48191,-0.01822,-1.0,12599042961.0,128000000000003.0,7650457785091.13,1167239557546.9272,1.460897445678711,1.4907258749008179,11176534236512.44,3.057660511978465
237.0,12599628363.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,0.0,48116000000000.0,48116000000000.0,740.073975,64.121002,652.340027,1.0,0.3377,661.48999,246.1577,307.45874,259.90094,-492.38,-1201.09,489.95,103700000000000.0,-648800000000000.0,68980000000000.0,0.02611,690328983.0,690328983.0,12599628363.0,32748119.0,125.0,-1.0,690334278.0,690329099.0,1.25048,12599039935.0,62.955,49785000000000.0,52706000000000.0,41397000000000.0,32771000000000.0,18876000000000.0,15.9825,25.33,0.02481,0.63225,0.48824,-19.3014,-26.2136,25.8453,0.57056,0.47138,-14.5822,-21.4396,22.7472,0.5813,57950000000000.0,24950000000000.0,48116000000000.0,48116000000000.0,661.48999,669.059998,0.3773,84.95,84.95,800.8,649.3,1263.0,1.0,1.0,1.0,48120000000000.0,661.49,661.49,0.96511,-0.00022,-1.0,12599628363.0,128000000000005.0,4207602752620.6597,448390810089.20404,1.1724272966384888,1.0365103483200073,4933108320583.704,1.3710080805026676
237.0,12599628463.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,38378700000000.0,37453000000000.0,680.781982,95.603996,582.48999,1.0,0.2957,549.72998,246.85483,309.41293,258.40738,-786.87,-489.04,637.4,408300000000000.0,-148200000000000.0,-162200000000000.0,0.02405,804365427.0,804365427.0,12599628463.0,32748219.0,125.0,-1.0,804368332.0,804365529.0,0.76577,12599039935.0,93.0844,40190000000000.0,41415000000000.0,30224000000000.0,21788000000000.0,10845000000000.0,79.9786,75.56,0.02644,0.51407,0.4704,-7.5337,-20.8622,44.3751,0.57474,0.51523,-5.91725,-16.0462,30.3619,0.6365,38170000000000.0,24320000000000.0,37453000000000.0,38718000000000.0,549.72998,581.27002,0.526,-3980.0,-3980.0,2258.0,2254.0,2526.0,0.9781,1.0,1.0,37450000000000.0,549.73,558.74,0.64941,0.01692,-1.0,12599628463.0,128000000000006.0,1778562570759.0588,343278232930.99756,0.828819751739502,0.8684672713279724,1474107788349.6936,0.477208880694136
237.0,12599628655.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,24371700000000.0,24296000000000.0,589.327026,88.255997,477.410004,1.0,0.1424,468.070007,250.02573,306.81656,249.2587,0.5,67.82,623.53,-198700000000000.0,140300000000000.0,-28350000000000.0,0.02749,1021691146.0,1021691146.0,12599628655.0,32748411.0,125.0,-1.0,1021693191.0,1021691257.0,0.34784,12599039935.0,88.2558,24385000000000.0,28652000000000.0,19358000000000.0,13987000000000.0,6572600000000.0,31.3052,48.48,0.02872,0.75959,0.61841,11.7352,37.0035,10.1178,0.83977,0.6866,8.9763,26.5544,8.12632,0.5858,24570000000000.0,16240000000000.0,24296000000000.0,24439000000000.0,468.070007,502.059998,0.4922,-449.9,-449.9,665.2,1300.0,1328.0,0.9781,1.0,1.0,24300000000000.0,468.07,466.75,0.3206,-0.01104,-1.0,12599628655.0,128000000000011.0,771284784500.3125,220776168569.31854,0.5932799577713013,0.6335087418556213,457587804377.9926,0.13956171779402257
237.0,12599628346.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,17234400000000.0,16171000000000.0,514.547974,32.925999,454.089996,1.0,0.5498,483.040009,243.91182,307.80762,259.41858,733.22,-1007.93,320.09,-59240000000000.0,81230000000000.0,-84040000000000.0,0.03505,1246326373.0,1246326373.0,12599628346.0,32748102.0,125.0,-1.0,1246329173.0,1246326474.0,1.3176,12599039935.0,35.9065,16656000000000.0,17201000000000.0,14338000000000.0,11836000000000.0,7018200000000.0,6.78485,12.64,0.03029,0.759,0.70534,-2.75353,25.6308,7.7989,0.68091,0.63971,-3.44085,21.3711,9.30853,0.5339,21280000000000.0,6872000000000.0,16171000000000.0,17220000000000.0,483.040009,548.140015,0.526,-160.5,-160.5,129.2,157.4,0.0,0.6421,1.0,1.0,16170000000000.0,483.04,495.79,1.03383,-0.01131,-1.0,12599628346.0,128000000000014.0,1139422781811.6633,251975508314.61057,0.5905739665031433,0.6979812979698181,672913431778.5596,0.1980325063818865
237.0,12599632127.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,21901000000000.0,21901000000000.0,569.288025,175.014999,472.540009,1.0,0.8951,428.570007,250.04364,308.1991,252.32236,-86.11,148.96,333.66,804700000000000.0,-864500000000000.0,-214000000000000.0,0.119,1077352867.0,1077352867.0,12599632127.0,32751883.0,125.0,-1.0,1077354532.0,1077352962.0,0.41851,12599039935.0,120.915,21937000000000.0,25777000000000.0,18157000000000.0,8332400000000.0,3042400000000.0,83.5344,238.97,0.16735,0.39639,0.29476,48.9991,34.0481,12.3943,0.71691,0.63756,22.1403,-10.0185,11.4344,0.7299,22800000000000.0,25540000000000.0,21901000000000.0,21901000000000.0,428.570007,428.570007,0.6565,1891.0,1891.0,3648.0,2009.0,2156.0,1.0,1.0,1.0,21900000000000.0,428.57,428.57,0.3873,0.0616,-1.0,12599632127.0,128000000000015.0,649685377778.9692,124913164175.09438,0.48024067282676697,0.5333165526390076,312005342950.2845,0.09752644267834153
237.0,12599632530.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,19781300000000.0,19733000000000.0,549.848022,58.875999,471.420013,1.0,0.1857,472.200012,243.61765,316.81448,255.95653,-39.11,-358.11,569.82,-452400000000000.0,-84960000000000.0,69080000000000.0,0.07301,1134375463.0,1134375463.0,12599632530.0,32752286.0,125.0,-1.0,1134377086.0,1134375558.0,0.42623,12599630020.0,55.6541,20850000000000.0,22662000000000.0,14914000000000.0,11142000000000.0,6670500000000.0,41.4278,55.0,0.07721,0.639,0.58743,-16.2622,24.6232,-6.69192,0.65205,0.54111,-13.5147,19.5253,-4.67167,0.6186,19850000000000.0,10220000000000.0,19733000000000.0,20148000000000.0,472.200012,487.709991,0.4814,-1306.0,-1306.0,1541.0,1201.0,1068.0,0.9781,1.0,1.0,19730000000000.0,472.2,472.81,0.41211,0.00356,-1.0,12599632530.0,128000000000017.0,745586577535.3231,127379922213.7086,0.5793175101280212,0.5887346267700195,431931359682.6362,0.1270139566139319
238.0,12661647142.0,0.0,-1.0,19.0,-1.0,-1.0,-1.0,0.0,883920000000000.0,883920000000000.0,1952.767944,499.096008,1692.819946,1.0,0.9781,1477.400024,701.00281,45.96868,890.5426,1216.62,424.47,168.38,-3.194e+16,-8.884e+16,-9.694e+16,0.02628,17886176.0,17886176.0,12661647142.0,92997785.0,125.0,-1.0,17922972.0,17886298.0,0.0,-1.0,399.42,886950000000000.0,948440000000000.0,736510000000000.0,448650000000000.0,141870000000000.0,269.081,796.65,0.03973,0.31747,0.20948,163.752,-24.7514,38.1647,0.41315,0.32758,89.9634,-9.85561,5.19872,0.7783,924200000000000.0,892700000000000.0,883920000000000.0,883920000000000.0,1477.400024,1477.400024,0.8755,223700.0,223700.0,228800.0,136000.0,107300.0,1.0,1.0,1.0,883900000000000.0,1477.4,1477.4,0.0,0.054,-1.0,12661647142.0,128000000000001.0,42089209549423.54,6532160935588.399,4.478259086608887,4.495492458343506,188486385112891.5,48.66971749169852
